Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,District,Ward,County Electoral Division
BS9 1SE,Yes,51.480341,-2.636868,355870,175902,ST558759,1/1/1980 12:00:00 AM,,32,61,26,Sea Mills,0.9,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1SF,Yes,51.479731,-2.639941,355656,175836,ST556758,1/1/1980 12:00:00 AM,,28,3,1,Sea Mills,0.7,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1SG,Yes,51.479419,-2.642702,355464,175803,ST554758,1/1/1980 12:00:00 AM,,33,3,1,Sea Mills,0.5,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1SH,Yes,51.480385,-2.643680,355397,175911,ST553759,1/1/1980 12:00:00 AM,,29,34,14,Sea Mills,0.4,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1SJ,Yes,51.480921,-2.642651,355469,175970,ST554759,1/1/1980 12:00:00 AM,,29,62,17,Sea Mills,0.5,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1SL,Yes,51.482216,-2.644181,355364,176115,ST553761,1/1/1980 12:00:00 AM,,18,29,10,Sea Mills,0.5,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1SN,Yes,51.480862,-2.645185,355293,175965,ST552759,1/1/1980 12:00:00 AM,,21,57,24,Sea Mills,0.3,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1SP,Yes,51.479463,-2.646231,355219,175810,ST552758,1/1/1980 12:00:00 AM,,26,33,15,Sea Mills,0.3,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1SQ,Yes,51.479946,-2.643329,355421,175862,ST554758,1/1/1980 12:00:00 AM,,32,58,22,Sea Mills,0.5,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1SR,Yes,51.479251,-2.645522,355268,175786,ST552757,1/1/1980 12:00:00 AM,,30,21,8,Sea Mills,0.3,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1SS,Yes,51.479702,-2.646781,355181,175837,ST551758,1/1/1980 12:00:00 AM,,22,33,12,Sea Mills,0.2,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1ST,Yes,51.478227,-2.646832,355176,175673,ST551756,1/1/1980 12:00:00 AM,,29,84,32,Sea Mills,0.3,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1SU,Yes,51.477908,-2.647663,355118,175638,ST551756,1/1/1980 12:00:00 AM,,25,48,21,Sea Mills,0.3,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1SW,Yes,51.480929,-2.644379,355349,175972,ST553759,1/1/1980 12:00:00 AM,,23,39,15,Sea Mills,0.4,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1SX,Yes,51.481537,-2.641824,355527,176038,ST555760,1/1/1980 12:00:00 AM,,29,30,17,Sea Mills,0.6,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1SY,Yes,51.481832,-2.642073,355510,176071,ST555760,1/1/1980 12:00:00 AM,,27,28,16,Sea Mills,0.6,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1SZ,Yes,51.482100,-2.642336,355492,176101,ST554761,1/1/1980 12:00:00 AM,,25,21,16,Sea Mills,0.6,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1TA,No,51.493912,-2.617898,357200,177400,ST571773,7/1/1995 12:00:00 AM,1/1/2004 12:00:00 AM,36,,,Sea Mills,2.7,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1TB,Yes,51.480357,-2.640526,355616,175906,ST556759,1/1/1980 12:00:00 AM,,31,37,14,Sea Mills,0.7,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1TD,Yes,51.482368,-2.642657,355470,176131,ST554761,1/1/1980 12:00:00 AM,,23,28,16,Sea Mills,0.6,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1TE,No,51.475237,-2.647682,355114,175341,ST551753,1/1/1980 12:00:00 AM,10/1/2002 12:00:00 AM,13,,,Sea Mills,0.6,,"Bristol, City of",Stoke Bishop,
BS9 1TF,No,51.493912,-2.617898,357200,177400,ST571773,2/1/1990 12:00:00 AM,8/1/2004 12:00:00 AM,36,,,Sea Mills,2.7,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1TG,No,51.480325,-2.636436,355900,175900,ST558758,2/1/1990 12:00:00 AM,12/1/1992 12:00:00 AM,32,,,Sea Mills,0.9,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1TH,No,51.481193,-2.642208,355500,176000,ST554759,8/1/1992 12:00:00 AM,5/1/1994 12:00:00 AM,28,,,Sea Mills,0.6,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1TJ,No,51.481193,-2.642208,355500,176000,ST554759,1/1/1992 12:00:00 AM,5/1/1994 12:00:00 AM,28,,,Sea Mills,0.6,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1TP,No,51.478378,-2.635775,355944,175683,ST559756,8/1/1992 12:00:00 AM,12/1/1998 12:00:00 AM,39,,,Sea Mills,1.0,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1TQ,No,51.493912,-2.617898,357200,177400,ST571773,8/1/1992 12:00:00 AM,6/1/1997 12:00:00 AM,36,,,Sea Mills,2.7,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1TR,No,51.481193,-2.642208,355500,176000,ST554759,2/1/1990 12:00:00 AM,12/1/1992 12:00:00 AM,28,,,Sea Mills,0.6,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1TT,Yes,51.484058,-2.631246,356264,176312,ST562763,12/1/1996 12:00:00 AM,,41,68,25,Sea Mills,1.4,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1TU,Yes,51.483488,-2.631915,356217,176249,ST562762,12/1/1996 12:00:00 AM,,43,29,8,Sea Mills,1.3,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1TW,No,51.478378,-2.635775,355944,175683,ST559756,6/1/1997 12:00:00 AM,6/1/2000 12:00:00 AM,39,,,Sea Mills,1.0,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1TX,No,51.474860,-2.649318,355000,175300,ST549752,4/1/1997 12:00:00 AM,9/1/2000 12:00:00 AM,6,,,Sea Mills,0.6,,"Bristol, City of",Stoke Bishop,
BS9 1TY,No,51.478378,-2.635775,355944,175683,ST559756,6/1/1997 12:00:00 AM,6/1/1998 12:00:00 AM,39,,,Sea Mills,1.0,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1TZ,Yes,51.483709,-2.637563,355825,176277,ST558762,6/1/1997 12:00:00 AM,,38,105,42,Sea Mills,1.0,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1UA,No,51.494022,-2.619182,357111,177413,ST571774,12/1/1997 12:00:00 AM,6/1/2017 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1UB,Yes,51.479027,-2.625359,356668,175749,ST566757,12/1/1995 12:00:00 AM,,75,,,Sea Mills,1.7,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1UD,No,51.493912,-2.617898,357200,177400,ST571773,6/1/2002 12:00:00 AM,8/1/2003 12:00:00 AM,36,,,Sea Mills,2.7,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1UX,No,51.494067,-2.619139,357114,177418,ST571774,1/1/2008 12:00:00 AM,2/1/2010 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1UY,No,51.494067,-2.619139,357114,177418,ST571774,8/1/2007 12:00:00 AM,9/1/2012 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1UZ,No,51.494067,-2.619139,357114,177418,ST571774,5/1/2007 12:00:00 AM,8/1/2009 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1WB,No,51.493912,-2.617898,357200,177400,ST571773,12/1/2001 12:00:00 AM,9/1/2003 12:00:00 AM,36,,,Sea Mills,2.7,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1WD,No,51.494067,-2.619139,357114,177418,ST571774,12/1/2001 12:00:00 AM,2/1/2006 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1WE,No,51.494067,-2.619139,357114,177418,ST571774,6/1/2002 12:00:00 AM,2/1/2006 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1WF,No,51.494067,-2.619139,357114,177418,ST571774,6/1/2002 12:00:00 AM,2/1/2006 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1WG,No,51.493912,-2.617898,357200,177400,ST571773,5/1/2002 12:00:00 AM,6/1/2003 12:00:00 AM,36,,,Sea Mills,2.7,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1WH,No,51.478378,-2.635775,355944,175683,ST559756,6/1/2003 12:00:00 AM,2/1/2004 12:00:00 AM,39,,,Sea Mills,1.0,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1WJ,No,51.493912,-2.617898,357200,177400,ST571773,7/1/2002 12:00:00 AM,8/1/2004 12:00:00 AM,36,,,Sea Mills,2.7,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1WL,No,51.494067,-2.619139,357114,177418,ST571774,10/1/2006 12:00:00 AM,11/1/2007 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1WN,No,51.494067,-2.619139,357114,177418,ST571774,7/1/2006 12:00:00 AM,8/1/2010 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1WP,No,51.494067,-2.619139,357114,177418,ST571774,3/1/2006 12:00:00 AM,4/1/2007 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1WQ,No,51.494067,-2.619139,357114,177418,ST571774,12/1/2005 12:00:00 AM,2/1/2007 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1WR,No,51.494067,-2.619139,357114,177418,ST571774,5/1/2005 12:00:00 AM,7/1/2006 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1WS,No,51.494067,-2.619139,357114,177418,ST571774,3/1/2005 12:00:00 AM,5/1/2006 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1WT,No,51.494067,-2.619139,357114,177418,ST571774,2/1/2005 12:00:00 AM,2/1/2006 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1WU,No,51.494067,-2.619139,357114,177418,ST571774,11/1/2004 12:00:00 AM,3/1/2006 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1WW,No,51.494067,-2.619139,357114,177418,ST571774,7/1/2002 12:00:00 AM,2/1/2006 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1WX,No,51.494067,-2.619139,357114,177418,ST571774,10/1/2004 12:00:00 AM,3/1/2006 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1WY,No,51.494067,-2.619139,357114,177418,ST571774,10/1/2004 12:00:00 AM,11/1/2007 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1WZ,No,51.494022,-2.619182,357111,177413,ST571774,5/1/2002 12:00:00 AM,6/1/2020 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1XA,No,51.494067,-2.619139,357114,177418,ST571774,6/1/2002 12:00:00 AM,1/1/2007 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1XJ,No,51.493912,-2.617898,357200,177400,ST571773,7/1/2002 12:00:00 AM,8/1/2004 12:00:00 AM,36,,,Sea Mills,2.7,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1XL,No,51.493912,-2.617898,357200,177400,ST571773,10/1/2002 12:00:00 AM,2/1/2004 12:00:00 AM,36,,,Sea Mills,2.7,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1XN,No,51.494067,-2.619139,357114,177418,ST571774,9/1/2002 12:00:00 AM,2/1/2006 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1XQ,No,51.493912,-2.617898,357200,177400,ST571773,11/1/2002 12:00:00 AM,1/1/2004 12:00:00 AM,36,,,Sea Mills,2.7,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1XX,No,51.494022,-2.619182,357111,177413,ST571774,8/1/2007 12:00:00 AM,9/1/2023 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1XY,No,51.494067,-2.619139,357114,177418,ST571774,7/1/2006 12:00:00 AM,8/1/2007 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1XZ,No,51.494067,-2.619139,357114,177418,ST571774,7/1/2002 12:00:00 AM,8/1/2006 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1YA,No,51.494067,-2.619139,357114,177418,ST571774,6/1/1998 12:00:00 AM,7/1/2010 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1YB,No,51.493912,-2.617898,357200,177400,ST571773,12/1/1998 12:00:00 AM,1/1/2004 12:00:00 AM,36,,,Sea Mills,2.7,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1YD,No,51.478378,-2.635775,355944,175683,ST559756,12/1/1998 12:00:00 AM,6/1/2000 12:00:00 AM,39,,,Sea Mills,1.0,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1YE,No,51.494067,-2.619139,357114,177418,ST571774,12/1/1998 12:00:00 AM,4/1/2006 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1YF,No,51.494067,-2.619139,357114,177418,ST571774,6/1/1999 12:00:00 AM,2/1/2006 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1YG,No,51.478378,-2.635775,355944,175683,ST559756,6/1/1999 12:00:00 AM,7/1/2000 12:00:00 AM,39,,,Sea Mills,1.0,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1YH,No,51.493912,-2.617898,357200,177400,ST571773,12/1/1999 12:00:00 AM,11/1/2002 12:00:00 AM,36,,,Sea Mills,2.7,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1YJ,No,51.494067,-2.619139,357114,177418,ST571774,12/1/1999 12:00:00 AM,2/1/2006 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1YL,No,51.474024,-2.637788,355800,175200,ST557751,12/1/1999 12:00:00 AM,10/1/2000 12:00:00 AM,65,,,Sea Mills,1.1,Bristol,"Bristol, City of",Stoke Bishop,
BS9 1YN,No,51.493912,-2.617898,357200,177400,ST571773,12/1/1999 12:00:00 AM,8/1/2003 12:00:00 AM,36,,,Sea Mills,2.7,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1YP,No,51.493912,-2.617898,357200,177400,ST571773,6/1/2000 12:00:00 AM,6/1/2003 12:00:00 AM,36,,,Sea Mills,2.7,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1YQ,No,51.493912,-2.617898,357200,177400,ST571773,6/1/2000 12:00:00 AM,1/1/2004 12:00:00 AM,36,,,Sea Mills,2.7,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1YR,No,51.493912,-2.617898,357200,177400,ST571773,6/1/2000 12:00:00 AM,8/1/2001 12:00:00 AM,36,,,Sea Mills,2.7,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1YS,No,51.494022,-2.619182,357111,177413,ST571774,6/1/2000 12:00:00 AM,9/1/2018 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1YT,No,51.493912,-2.617898,357200,177400,ST571773,12/1/2000 12:00:00 AM,10/1/2001 12:00:00 AM,36,,,Sea Mills,2.7,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1YU,No,51.494067,-2.619139,357114,177418,ST571774,12/1/2000 12:00:00 AM,10/1/2008 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1YW,No,51.493912,-2.617898,357200,177400,ST571773,6/1/2001 12:00:00 AM,2/1/2004 12:00:00 AM,36,,,Sea Mills,2.7,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1ZH,No,51.494067,-2.619139,357114,177418,ST571774,7/1/2004 12:00:00 AM,7/1/2014 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1ZJ,No,51.494067,-2.619139,357114,177418,ST571774,6/1/2006 12:00:00 AM,7/1/2006 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1ZN,No,51.494067,-2.619139,357114,177418,ST571774,11/1/2003 12:00:00 AM,12/1/2009 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1ZQ,No,51.493912,-2.617898,357200,177400,ST571773,5/1/2004 12:00:00 AM,8/1/2005 12:00:00 AM,36,,,Sea Mills,2.7,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1ZR,No,51.494067,-2.619139,357114,177418,ST571774,6/1/2004 12:00:00 AM,6/1/2009 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 1ZX,No,51.493912,-2.617898,357200,177400,ST571773,10/1/2002 12:00:00 AM,10/1/2003 12:00:00 AM,36,,,Sea Mills,2.7,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 2AA,Yes,51.485967,-2.630710,356303,176524,ST563765,1/1/1980 12:00:00 AM,,36,23,10,Sea Mills,1.5,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 2AB,Yes,51.485767,-2.631154,356272,176502,ST562765,1/1/1980 12:00:00 AM,,37,18,7,Sea Mills,1.5,Bristol,"Bristol, City of",Stoke Bishop,
BS9 2AD,Yes,51.486927,-2.629413,356394,176630,ST563766,1/1/1980 12:00:00 AM,,34,78,27,Sea Mills,1.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 2AE,Yes,51.486358,-2.629967,356355,176567,ST563765,1/1/1980 12:00:00 AM,,35,45,17,Sea Mills,1.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 2AF,Yes,51.486994,-2.631934,356219,176639,ST562766,1/1/1980 12:00:00 AM,,35,13,7,Sea Mills,1.5,Bristol,"Bristol, City of",Stoke Bishop,
BS9 2AG,Yes,51.486917,-2.631228,356268,176630,ST562766,1/1/1980 12:00:00 AM,,34,18,5,Sea Mills,1.5,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 2AH,No,51.485967,-2.630710,356303,176524,ST563765,1/1/1995 12:00:00 AM,6/1/1997 12:00:00 AM,36,,,Sea Mills,1.5,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 2AJ,No,51.489316,-2.636561,355900,176900,ST558768,5/1/1994 12:00:00 AM,12/1/1996 12:00:00 AM,26,,,Sea Mills,1.4,Bristol,"Bristol, City of",Stoke Bishop,
BS9 2AL,No,51.489316,-2.636561,355900,176900,ST558768,1/1/1995 12:00:00 AM,12/1/1996 12:00:00 AM,26,,,Sea Mills,1.4,Bristol,"Bristol, City of",Stoke Bishop,
BS9 2AN,Yes,51.490235,-2.636214,355925,177002,ST559770,1/1/1980 12:00:00 AM,,27,16,12,Sea Mills,1.5,Bristol,"Bristol, City of",Stoke Bishop,
BS9 2AP,Yes,51.491967,-2.636958,355875,177195,ST558771,1/1/1980 12:00:00 AM,,29,38,14,Sea Mills,1.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 2AQ,No,51.488433,-2.633668,356100,176800,ST560767,9/1/1991 12:00:00 AM,12/1/1994 12:00:00 AM,32,,,Sea Mills,1.5,Bristol,"Bristol, City of",Stoke Bishop,
BS9 2AR,Yes,51.491790,-2.638050,355799,177176,ST557771,1/1/1980 12:00:00 AM,,30,20,8,Sea Mills,1.5,Bristol,"Bristol, City of",Stoke Bishop,
BS9 2AS,Yes,51.490945,-2.636339,355917,177081,ST559770,1/1/1980 12:00:00 AM,,27,25,11,Sea Mills,1.5,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 2AT,Yes,51.490512,-2.636491,355906,177033,ST559770,1/1/1980 12:00:00 AM,,27,9,5,Sea Mills,1.5,Bristol,"Bristol, City of",Stoke Bishop,
BS9 2AU,Yes,51.491061,-2.634828,356022,177093,ST560770,1/1/1980 12:00:00 AM,,27,45,19,Sea Mills,1.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 2AW,Yes,51.489847,-2.636439,355909,176959,ST559769,1/1/1980 12:00:00 AM,,27,6,5,Sea Mills,1.4,Bristol,"Bristol, City of",Stoke Bishop,
BS9 2AX,Yes,51.491547,-2.633020,356148,177146,ST561771,1/1/1980 12:00:00 AM,,28,51,35,Sea Mills,1.7,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 2AY,Yes,51.489418,-2.634287,356058,176910,ST560769,1/1/1980 12:00:00 AM,,28,34,12,Sea Mills,1.5,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 2AZ,Yes,51.489495,-2.635181,355996,176919,ST559769,1/1/1980 12:00:00 AM,,27,11,4,Sea Mills,1.5,Bristol,"Bristol, City of",Stoke Bishop,
BS9 2BA,Yes,51.489613,-2.636493,355905,176933,ST559769,1/1/1980 12:00:00 AM,,26,28,10,Sea Mills,1.4,Bristol,"Bristol, City of",Stoke Bishop,
BS9 2BB,Yes,51.488712,-2.636869,355878,176833,ST558768,1/1/1980 12:00:00 AM,,27,36,17,Sea Mills,1.3,Bristol,"Bristol, City of",Stoke Bishop,
BS9 2BD,Yes,51.488280,-2.636979,355870,176785,ST558767,1/1/1980 12:00:00 AM,,28,80,31,Sea Mills,1.3,Bristol,"Bristol, City of",Stoke Bishop,
BS9 2BE,Yes,51.489455,-2.637571,355830,176916,ST558769,1/1/1980 12:00:00 AM,,25,28,12,Sea Mills,1.4,Bristol,"Bristol, City of",Stoke Bishop,
BS9 2BF,No,51.494067,-2.619139,357114,177418,ST571774,6/1/1997 12:00:00 AM,1/1/2007 12:00:00 AM,33,,,Sea Mills,2.6,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 2BG,Yes,51.488600,-2.634319,356055,176819,ST560768,1/1/1980 12:00:00 AM,,31,17,7,Sea Mills,1.4,Bristol,"Bristol, City of",Stoke Bishop,
BS9 2BH,Yes,51.486796,-2.635417,355977,176619,ST559766,1/1/1980 12:00:00 AM,,34,6,2,Sea Mills,1.3,Bristol,"Bristol, City of",Stoke Bishop,
BS9 2BJ,Yes,51.488116,-2.632439,356185,176764,ST561767,1/1/1980 12:00:00 AM,,33,18,8,Sea Mills,1.5,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 2BL,Yes,51.487430,-2.632963,356148,176688,ST561766,1/1/1980 12:00:00 AM,,34,22,12,Sea Mills,1.4,Bristol,"Bristol, City of",Stoke Bishop,
BS9 2BN,Yes,51.486350,-2.632991,356145,176568,ST561765,1/1/1980 12:00:00 AM,,38,35,22,Sea Mills,1.4,Bristol,"Bristol, City of",Stoke Bishop,
BS9 2BP,Yes,51.485833,-2.632163,356202,176510,ST562765,1/1/1980 12:00:00 AM,,37,31,14,Sea Mills,1.4,Bristol,"Bristol, City of",Stoke Bishop,
BS9 2BQ,Yes,51.487510,-2.634649,356031,176698,ST560766,1/1/1980 12:00:00 AM,,33,48,23,Sea Mills,1.3,Bristol,"Bristol, City of",Stoke Bishop,
BS9 2BS,Yes,51.485864,-2.633172,356132,176514,ST561765,1/1/1980 12:00:00 AM,,39,18,9,Sea Mills,1.3,Bristol,"Bristol, City of",Stoke Bishop,
BS9 2BT,Yes,51.487274,-2.633450,356114,176671,ST561766,1/1/1980 12:00:00 AM,,34,9,5,Sea Mills,1.4,Bristol,"Bristol, City of",Stoke Bishop,
BS9 2BU,No,51.490383,-2.645376,355289,177024,ST552770,6/1/1996 12:00:00 AM,12/1/1998 12:00:00 AM,22,,,Sea Mills,1.2,Bristol,"Bristol, City of",Stoke Bishop,
BS9 2BW,Yes,51.486615,-2.633945,356079,176598,ST560765,1/1/1980 12:00:00 AM,,36,37,14,Sea Mills,1.3,Bristol,"Bristol, City of",Stoke Bishop,
BS9 2BX,No,51.490383,-2.645376,355289,177024,ST552770,12/1/1997 12:00:00 AM,12/1/1998 12:00:00 AM,22,,,Sea Mills,1.2,Bristol,"Bristol, City of",Stoke Bishop,
BS9 2BY,No,51.493912,-2.617898,357200,177400,ST571773,6/1/1998 12:00:00 AM,1/1/2004 12:00:00 AM,35,,,Sea Mills,2.7,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 2BZ,No,51.493912,-2.617898,357200,177400,ST571773,12/1/2001 12:00:00 AM,8/1/2002 12:00:00 AM,36,,,Sea Mills,2.7,Bristol,"Bristol, City of",Westbury-on-Trym and Henleaze,
BS9 2DA,Yes,51.490350,-2.638318,355779,177016,ST557770,1/1/1980 12:00:00 AM,,27,76,30,Sea Mills,1.4,Bristol,"Bristol, City of",Stoke Bishop,
BS9 2DB,Yes,51.491029,-2.639033,355730,177092,ST557770,1/1/1980 12:00:00 AM,,28,47,22,Sea Mills,1.4,Bristol,"Bristol, City of",Stoke Bishop,
BS9 2DD,Yes,51.493778,-2.646058,355245,177402,ST552774,3/1/2014 12:00:00 AM,,37,,,Sea Mills,1.6,Bristol,"Bristol, City of",Avonmouth and Lawrence Weston,
BS9 2DE,Yes,51.489344,-2.639802,355675,176905,ST556769,1/1/1980 12:00:00 AM,,24,42,16,Sea Mills,1.3,Bristol,"Bristol, City of",Stoke Bishop,
BS9 2DF,Yes,51.487322,-2.641200,355576,176681,ST555766,1/1/1980 12:00:00 AM,,21,20,9,Sea Mills,1.0,Bristol,"Bristol, City of",Stoke Bishop,
BS9 2DG,Yes,51.487939,-2.641741,355539,176750,ST555767,1/1/1980 12:00:00 AM,,20,27,10,Sea Mills,1.0,Bristol,"Bristol, City of",Stoke Bishop,
